FirstToken,Checkpoint,GermanLogit,EnglishLogit,GermanLogitAblated,EnglishLogitAblated
8215,31,2.2078123092651367,10.329093933105469,2.212629556655884,10.329334259033203
4151,31,7.760429382324219,9.889862060546875,7.79172420501709,9.891592025756836
67,31,4.780230522155762,4.5968122482299805,4.775582313537598,4.608087539672852
77,31,7.2249627113342285,2.5240535736083984,7.223688125610352,2.522690773010254
588,31,5.710602760314941,12.53309154510498,5.705185890197754,12.535847663879395
594,31,7.843254089355469,10.250080108642578,7.851193428039551,10.251131057739258
4200,31,6.308321475982666,10.922933578491211,6.330328941345215,10.919252395629883
659,31,10.990094184875488,9.446224212646484,10.992105484008789,9.281632423400879
717,31,5.746601581573486,9.624200820922852,5.758050441741943,9.633392333984375
246,31,6.575179100036621,5.207569122314453,6.577207565307617,5.211458206176758
6398,31,3.9730000495910645,8.986310958862305,4.0065598487854,8.97927188873291
271,31,4.108972549438477,9.009483337402344,4.118804454803467,9.009708404541016
275,31,6.245648384094238,11.999574661254883,6.250929832458496,12.000495910644531
285,31,2.7938389778137207,13.366422653198242,2.834763526916504,13.35831069946289
287,31,4.355042457580566,7.012754917144775,4.366365432739258,7.023148536682129
309,31,4.871291160583496,11.529842376708984,4.878898620605469,11.526859283447266
311,31,7.210132598876953,3.718722343444824,7.232635498046875,3.7213640213012695
312,31,3.7533748149871826,1.2899281978607178,3.768017053604126,1.2821989059448242
320,31,5.797563552856445,12.675081253051758,5.762351989746094,12.692279815673828
322,31,6.528138160705566,8.903568267822266,6.53154182434082,8.90699577331543
323,31,3.6776208877563477,13.751691818237305,3.6716527938842773,13.75554084777832
359,31,6.738428115844727,15.332355499267578,6.745358467102051,15.343379974365234
367,31,8.955678939819336,8.068147659301758,8.837311744689941,8.029231071472168
417,31,3.8753557205200195,8.936817169189453,3.876873016357422,8.937232971191406
430,31,6.301848888397217,5.743044853210449,6.273746490478516,5.740628242492676
990,31,4.418790817260742,12.243854522705078,4.437764644622803,12.233991622924805
479,31,8.075947761535645,10.473106384277344,8.089221000671387,10.474348068237305
512,32,7.219331741333008,12.644218444824219,7.228527069091797,12.643463134765625
