,L0 direction,L1 direction,Original loss,L0 direction ablation loss,L1 direction ablation loss,Cosine similarity,L1 activation,L1 activation after ablation
158,15089,7887,1.3725872386014089,2.2190365731716155,1.3000726804719307,0.34622231125831604,4.2569005489349365,2.103582298755646
159,10901,4780,1.2136768084019423,2.040603306889534,1.676296853495296,0.34565719962120056,3.302413058280945,1.7667753458023072
160,7732,2513,0.0017451358766493285,0.33077369136735796,0.03453623119949043,0.3455255627632141,5.9329063415527346,3.581135904788971
161,13961,3586,0.30019598873332143,2.2112422943115235,0.46252722945064306,0.3454025089740753,8.322693252563477,2.8007672905921934
162,13750,1708,0.4392849881201982,0.7430264452472329,1.0332407087087632,0.34513726830482483,2.7059120416641234,2.3024988651275633
163,15981,421,2.7201697766780852,3.874735116958618,2.7598057985305786,0.3446263074874878,7.858823776245117,3.8705307960510256
164,15982,15667,1.0451752841472626,1.6634697921574115,1.3349551141262055,0.3443381190299988,3.4716827392578127,2.6726205825805662
165,13960,2239,0.23451246333133896,2.970259836316109,0.1748573482851498,0.34411630034446716,7.827094078063965,4.425988483428955
166,12965,7115,1.1795820146799088,1.6409037873148917,1.3149987399578094,0.34399572014808655,0.26766787767410277,0.194237220287323
167,6903,6053,1.3803299427032472,2.619553702324629,1.4406526535749435,0.34395527839660645,3.523497438430786,1.6245369911193848
168,10383,328,1.9279211498447695,2.774938642978668,1.834178967156913,0.3435107469558716,5.899567937850952,4.936099481582642
169,15471,8544,0.00023963201965671033,6.3513041019439695,0.011456899985205382,0.3432982861995697,10.891223907470703,2.2201565504074097
170,14433,734,1.608596135675907,2.366028106957674,2.001556196808815,0.34318873286247253,6.119973182678223,3.122076916694641
171,12597,6488,0.000438105691500823,1.0647659301757812,0.0023570680350530893,0.3431008458137512,7.532764101028443,3.5515208721160887
172,12999,7643,0.10633580766152591,0.7730374030768872,0.2777925905829761,0.3429737985134125,6.87227201461792,4.850314617156982
173,15846,4079,3.0715754508972166,4.197963300347328,3.79951596558094,0.3421887755393982,6.6794227123260494,3.2019551038742065
174,5135,1531,3.041106414794922,3.941834735870361,3.3130977869033815,0.3419695496559143,5.377522659301758,2.4916096806526182
175,3875,1153,0.01929971342906356,0.3353125389665365,0.07424018625169992,0.3418140411376953,9.085827255249024,5.1571510314941404
176,9010,1812,0.4151618181494996,2.114922896027565,0.5753677971661091,0.34161821007728577,10.139838123321534,2.0699363350868225
177,8225,1384,1.4403157880529762,1.396879643248394,1.9383308932185173,0.34136319160461426,2.310322666168213,1.280532455444336
178,15337,3179,0.4553030330454931,0.8496260844171047,1.0311000866815447,0.34123295545578003,5.413613414764404,2.746108293533325
179,10553,5626,0.9562504356727004,2.58566882237792,1.088885882217437,0.3405618369579315,5.170906829833984,2.72138751745224
180,6963,6904,1.0120933923870326,2.6440372839570045,1.6220329254865646,0.3403966724872589,5.721806955337525,3.5652640104293822
181,3172,1430,1.41900691986084,2.486726093292236,1.5383478283882142,0.3403167128562927,0.0,0.0
182,16159,9262,1.2444444680586457,1.9952963292598724,1.602212870121002,0.34013569355010986,3.462103009223938,1.5307704329490661
183,11329,1332,0.7937756679952145,0.7689946942031384,0.9907355479896068,0.33982744812965393,2.4591481566429136,1.686260187625885
184,6690,2314,1.4828839212656022,2.4256706297397614,1.6275023877620698,0.3397597372531891,7.110957241058349,4.14922149181366
185,12119,12010,0.0009433401093701832,0.24495922755450011,0.0004827910313906614,0.339736670255661,5.398358345031738,2.187391519546509
186,13918,9135,0.36164356395602226,0.7804537034593523,0.380865278840065,0.33965516090393066,5.077126312255859,2.3264832973480223
187,16246,10844,0.7408158234320581,2.514338421821594,0.7083636296913027,0.3396396040916443,5.203417825698852,1.8205759644508361
188,9840,4866,1.278101871907711,2.5102890476584436,1.6275199826806783,0.33932554721832275,3.1412578344345095,2.460353708267212
189,8828,7980,1.3559191759675742,1.7805263563990592,1.301751934736967,0.3392382860183716,3.209780716896057,2.200471115112305
190,16113,6626,1.0559402015060186,1.517510222643614,0.8387067873030901,0.33888882398605347,6.169916677474975,4.4540321826934814
191,16178,6471,1.3663997940719128,1.740374854207039,1.431925965845585,0.33864399790763855,4.722985029220581,2.363196587562561
192,12251,9660,0.41644627125933764,2.454101192951202,0.7718533139675856,0.33844780921936035,6.910782670974731,3.019804906845093
193,12573,3235,2.042824902758002,2.5589109122753144,2.4886168986558914,0.3381659984588623,4.328200483322144,2.8620718002319334
194,13844,9828,0.5154631566256285,3.3406169950962066,0.474415853433311,0.3380625545978546,2.751089835166931,1.1100690245628357
195,11696,5658,3.1004908829927444,3.618829882144928,3.743663477897644,0.3380265533924103,0.0,0.03452922999858856
196,14723,5425,0.991082064807415,2.3440198160707952,1.3621204383671284,0.3377963900566101,5.595309448242188,2.5690338611602783
197,15259,12868,0.0007130191086616832,0.28182566007599236,0.0016382505833462345,0.33775871992111206,5.081379699707031,3.8646934032440186
198,13902,1771,1.0551774970255792,1.4807293921709062,0.9368557840585708,0.3376500606536865,5.285143184661865,4.803660821914673
