Checkpoint,Trigram,Original Loss,Ablated Loss,Direct Effect Loss,Indirect Effect Loss
0, Gut gemacht,11.07599925994873,11.07573127746582,11.076147079467773,11.075584411621094
0,ak verwend,11.428089141845703,11.423254013061523,11.427145957946777,11.424199104309082
0,ien verwend,11.50680923461914,11.501989364624023,11.505890846252441,11.502907752990723
0,auf verstä,10.538532257080078,10.532333374023438,10.534872055053711,10.535993576049805
0,ittsländer,11.393560409545898,11.392534255981445,11.393403053283691,11.39268970489502
0,ischen Verträ,12.212665557861328,12.21291446685791,12.21291732788086,12.212663650512695
0,riezwe,11.065564155578613,11.068077087402344,11.067159652709961,11.066479682922363
0, sind untrenn,10.982553482055664,10.982583045959473,10.982587814331055,10.982548713684082
0, die gemacht,11.005163192749023,11.00522232055664,11.005599975585938,11.004786491394043
0,Vor der,11.600398063659668,11.601693153381348,11.598246574401855,11.603842735290527
0, er spricht,10.801558494567871,10.799911499023438,10.802083969116211,10.799386978149414
0, geschät,11.794242858886719,11.79859447479248,11.797513961791992,11.795320510864258
0, und Verwend,11.483616828918457,11.47903823852539,11.482611656188965,11.48004150390625
0, verhandeln,11.063478469848633,11.06295394897461,11.070706367492676,11.055720329284668
0, und all ih,11.232086181640625,11.228546142578125,11.230082511901855,11.230548858642578
0,sten Stunden,10.60886287689209,10.6100435256958,10.609625816345215,10.609280586242676
0,enklichen,11.138714790344238,11.142431259155273,11.139789581298828,11.141355514526367
0,kte verwend,11.513996124267578,11.509173393249512,11.513150215148926,11.510019302368164
0,ierung verwend,11.464218139648438,11.459760665893555,11.46358871459961,11.460391998291016
0,rifft die,10.75551700592041,10.753644943237305,10.757124900817871,10.752036094665527
0, sind zwe,11.367951393127441,11.367599487304688,11.368719100952148,11.36683177947998
0, durchdacht,11.11865234375,11.118758201599121,11.119223594665527,11.118185997009277
0, eine Einricht,9.991448402404785,9.989532470703125,9.993012428283691,9.987968444824219
0,ufstät,11.261411666870117,11.26366901397705,11.262982368469238,11.262100219726562
0, wir verdienen,10.816423416137695,10.81598949432373,10.81569766998291,10.816716194152832
0, Sie bestät,11.821167945861816,11.826047897338867,11.824742317199707,11.82247543334961
0, einen Verwe,10.96882152557373,10.9699068069458,10.971044540405273,10.96768569946289
0,ungsländer,11.355024337768555,11.353730201721191,11.354637145996094,11.354117393493652
0, die Einricht,10.041812896728516,10.039693832397461,10.043170928955078,10.038336753845215
0,ichtverwend,12.313312530517578,12.307618141174316,12.3115234375,12.309405326843262
0, für Binnen,11.735695838928223,11.73503589630127,11.73503589630127,11.735695838928223
0,ings verschwe,10.74160385131836,10.739107131958008,10.740358352661133,10.740352630615234
0, angewend,12.36299991607666,12.366056442260742,12.363865852355957,12.365190505981445
0,ine Schät,12.238852500915527,12.241120338439941,12.240458488464355,12.23951244354248
0,affen und,11.23374080657959,11.23599624633789,11.23492431640625,11.23481273651123
0, Zeit verwend,11.410873413085938,11.406242370605469,11.41015625,11.406961441040039
