FirstToken,Checkpoint,GermanLogprob,EnglishLogprob,GermanLogprobAblated,EnglishLogprobAblated
417,103,-1.4297199249267578,-11.693137168884277,-2.8348824977874756,-7.451419353485107
430,103,-2.9251065254211426,-12.234254837036133,-2.665457010269165,-10.059582710266113
990,103,-2.778630256652832,-11.027647018432617,-3.5192904472351074,-7.812016487121582
479,103,-3.68719482421875,-13.652626991271973,-3.2591521739959717,-10.836273193359375
512,104,-2.0088090896606445,-10.179906845092773,-1.8203866481781006,-7.279652118682861
8215,104,-3.855618715286255,-6.752017498016357,-4.6427001953125,-5.487315654754639
4151,104,-2.023047685623169,-15.669692039489746,-2.670144557952881,-12.384989738464355
67,104,-7.258872032165527,-14.840055465698242,-6.907808303833008,-13.789535522460938
77,104,-8.062254905700684,-12.538349151611328,-7.621940612792969,-11.80030632019043
588,104,-3.305506467819214,-5.438259601593018,-3.9682891368865967,-4.707572937011719
594,104,-2.0168380737304688,-7.113323211669922,-2.87338924407959,-5.214457988739014
4200,104,-2.925039529800415,-11.760360717773438,-3.523266553878784,-8.567706108093262
659,104,-2.3996217250823975,-5.018558979034424,-2.5755679607391357,-3.9858572483062744
717,104,-5.238912105560303,-10.78586483001709,-4.838324546813965,-9.6063232421875
246,104,-1.7965106964111328,-12.22987174987793,-2.690934658050537,-10.445962905883789
6398,104,-3.9692797660827637,-7.81882905960083,-4.359408378601074,-7.488290786743164
271,104,-2.881031036376953,-13.10211181640625,-3.9254729747772217,-10.448216438293457
275,104,-1.9769854545593262,-7.657900333404541,-2.782945156097412,-5.547804355621338
285,104,-1.7680920362472534,-13.891850471496582,-1.7586498260498047,-10.170867919921875
287,104,-6.049940586090088,-11.060051918029785,-7.433338642120361,-9.610596656799316
309,104,-2.4713432788848877,-12.579500198364258,-3.3806118965148926,-10.270269393920898
311,104,-5.775594234466553,-16.854652404785156,-6.8821892738342285,-13.35904312133789
312,104,-5.8328704833984375,-18.287656784057617,-7.400297164916992,-16.9140682220459
320,104,-2.0647003650665283,-13.14337158203125,-3.0136492252349854,-10.696014404296875
322,104,-4.673104286193848,-6.299545764923096,-5.388995170593262,-6.262814998626709
323,104,-1.2395811080932617,-11.458637237548828,-3.516541004180908,-7.232236385345459
359,104,-4.195620059967041,-16.742740631103516,-4.433873653411865,-12.423224449157715
367,104,-1.959802508354187,-6.335616111755371,-3.270087718963623,-5.18604850769043
417,104,-0.15283063054084778,-15.049185752868652,-0.5783914923667908,-9.884817123413086
430,104,-2.580230951309204,-10.931783676147461,-2.2328953742980957,-8.932135581970215
990,104,-2.452890157699585,-10.880468368530273,-2.9609997272491455,-7.343404293060303
479,104,-2.998204231262207,-13.501765251159668,-2.7117486000061035,-10.996337890625
512,105,-1.5796726942062378,-9.364809036254883,-1.5548776388168335,-6.389058589935303
8215,105,-2.9078564643859863,-6.282444477081299,-3.834568500518799,-5.2523908615112305
4151,105,-2.038973331451416,-15.972530364990234,-2.6744275093078613,-12.930891990661621
67,105,-7.726070404052734,-15.806340217590332,-7.1208343505859375,-14.337285041809082
77,105,-7.569954872131348,-10.4010009765625,-7.396510601043701,-9.778570175170898
588,105,-2.843996524810791,-5.483532428741455,-3.442960500717163,-4.7818779945373535
594,105,-2.1646487712860107,-6.419170379638672,-2.7689461708068848,-4.824797630310059
4200,105,-2.578691244125366,-10.242204666137695,-3.342120885848999,-8.022356986999512
659,105,-2.4535441398620605,-5.979426860809326,-2.2954540252685547,-4.750701904296875
717,105,-4.836405277252197,-11.182717323303223,-4.624332904815674,-10.08215045928955
246,105,-2.520873785018921,-11.293919563293457,-3.25915789604187,-9.74195671081543
6398,105,-3.1139814853668213,-7.718831539154053,-3.809583902359009,-7.286021709442139
271,105,-3.2836902141571045,-12.450927734375,-4.363306045532227,-10.366395950317383
275,105,-2.0258238315582275,-7.4006218910217285,-2.959312677383423,-5.417083740234375
285,105,-2.4746856689453125,-11.682626724243164,-2.532628297805786,-8.401009559631348
287,105,-6.10862398147583,-11.135354042053223,-7.6590189933776855,-9.94802474975586
309,105,-2.680286407470703,-11.18730640411377,-3.642285108566284,-9.313072204589844
311,105,-6.014814853668213,-16.548276901245117,-6.7609124183654785,-13.64146900177002
312,105,-6.433015823364258,-16.283021926879883,-7.910030364990234,-15.260942459106445
320,105,-2.4718315601348877,-11.669594764709473,-3.141751527786255,-9.576119422912598
322,105,-4.903915882110596,-5.227026462554932,-5.706639289855957,-5.189598083496094
323,105,-1.3121877908706665,-9.407285690307617,-3.513152599334717,-6.035646438598633
359,105,-3.5470194816589355,-14.462185859680176,-3.878798723220825,-10.340103149414062
367,105,-2.2687578201293945,-6.4618072509765625,-3.702446460723877,-5.15501070022583
417,105,-1.6665115356445312,-10.330998420715332,-3.207414388656616,-6.956221580505371
430,105,-2.146129608154297,-11.103177070617676,-1.8692455291748047,-9.019149780273438
990,105,-3.834401845932007,-12.08597183227539,-4.165503978729248,-9.151603698730469
479,105,-2.775043249130249,-13.62661075592041,-2.737247943878174,-10.872702598571777
512,106,-0.9214332103729248,-10.273273468017578,-1.005305528640747,-7.709704875946045
8215,106,-3.271444082260132,-6.691182613372803,-3.9349498748779297,-5.58929443359375
4151,106,-3.1402478218078613,-16.411436080932617,-3.6529366970062256,-13.474422454833984
67,106,-6.801417827606201,-14.988312721252441,-6.8935980796813965,-13.54155445098877
77,106,-7.8531813621521,-11.45486831665039,-7.578774929046631,-10.864667892456055
588,106,-2.5902926921844482,-5.981342792510986,-2.8349764347076416,-5.337471961975098
594,106,-2.37754487991333,-6.664809226989746,-2.8180906772613525,-4.968526363372803
4200,106,-3.0018815994262695,-9.614541053771973,-3.517669677734375,-7.166848659515381
659,106,-2.6505486965179443,-4.937086582183838,-2.542917013168335,-3.710801601409912
717,106,-5.889929294586182,-11.329618453979492,-5.915213584899902,-9.35018539428711
246,106,-1.8482128381729126,-12.593512535095215,-2.4104738235473633,-10.716171264648438
6398,106,-3.5534234046936035,-7.50868558883667,-3.9474666118621826,-7.25088357925415
271,106,-2.8430376052856445,-13.587722778320312,-3.983036994934082,-11.425515174865723
275,106,-1.7450083494186401,-7.397356986999512,-2.578009843826294,-5.473654747009277
285,106,-1.7319998741149902,-11.896137237548828,-1.7614845037460327,-8.637819290161133
287,106,-6.604098796844482,-11.7308349609375,-7.905951499938965,-10.606656074523926
309,106,-1.8060264587402344,-11.722149848937988,-2.9145214557647705,-9.469917297363281
311,106,-6.214014053344727,-16.739591598510742,-7.281937599182129,-13.754420280456543
312,106,-5.691046237945557,-16.47355842590332,-7.285952091217041,-15.256857872009277
320,106,-2.152494430541992,-12.38311767578125,-2.804046630859375,-10.283552169799805
322,106,-4.78916597366333,-5.300700664520264,-5.433401584625244,-5.419081687927246
323,106,-1.8729559183120728,-10.16977310180664,-3.9375882148742676,-6.130781650543213
359,106,-4.20513916015625,-15.443915367126465,-4.6347880363464355,-11.51360034942627
367,106,-1.6751682758331299,-7.4892578125,-2.715574264526367,-6.100059509277344
417,106,-0.3007054030895233,-12.991328239440918,-0.828838586807251,-8.500031471252441
430,106,-2.154944658279419,-12.134090423583984,-1.8445954322814941,-10.102028846740723
990,106,-3.0821306705474854,-11.855679512023926,-3.5645699501037598,-8.930803298950195
479,106,-2.108842134475708,-13.863837242126465,-1.8934999704360962,-11.157464027404785
512,107,-1.7602345943450928,-9.162568092346191,-1.850748896598816,-6.165506839752197
8215,107,-2.7300448417663574,-6.597023963928223,-3.54207706451416,-5.558319568634033
4151,107,-2.362895965576172,-15.788640975952148,-2.6281957626342773,-12.825915336608887
67,107,-7.000658988952637,-14.239263534545898,-7.394684314727783,-12.86359977722168
77,107,-7.45898962020874,-12.635266304016113,-7.119393825531006,-12.13614273071289
588,107,-2.556483507156372,-4.930691719055176,-3.031597137451172,-4.275710105895996
594,107,-2.642896890640259,-6.518029689788818,-3.2191002368927,-4.662718772888184
4200,107,-2.473358392715454,-9.826250076293945,-2.9434711933135986,-7.251585483551025
659,107,-2.5963430404663086,-6.234763145446777,-2.7489912509918213,-4.841230392456055
717,107,-5.2393670082092285,-12.688471794128418,-4.975390911102295,-11.057377815246582
246,107,-1.810016393661499,-12.871488571166992,-3.0258896350860596,-11.256762504577637
6398,107,-3.2764458656311035,-7.970346450805664,-3.906142473220825,-7.627917766571045
271,107,-3.661815643310547,-13.490906715393066,-5.00791072845459,-11.337790489196777
275,107,-1.8826735019683838,-7.294710636138916,-2.867122173309326,-5.273524284362793
285,107,-2.2410547733306885,-12.692421913146973,-2.279834508895874,-8.722692489624023
287,107,-5.358554363250732,-11.318204879760742,-6.593266487121582,-10.164748191833496
309,107,-2.432387351989746,-11.13332748413086,-3.3617773056030273,-9.061053276062012
311,107,-5.657564163208008,-17.979700088500977,-6.676061630249023,-14.651498794555664
312,107,-5.517459392547607,-16.44632339477539,-6.90142822265625,-15.576834678649902
320,107,-2.6471610069274902,-11.708901405334473,-3.742159128189087,-9.368571281433105
322,107,-3.9847490787506104,-4.488654136657715,-4.220869541168213,-4.345521926879883
323,107,-1.1679623126983643,-11.14773941040039,-3.0841143131256104,-6.745516300201416
359,107,-4.760036468505859,-15.986917495727539,-5.326949119567871,-11.56882095336914
367,107,-1.5970085859298706,-6.900742053985596,-2.7633345127105713,-5.492852687835693
417,107,-0.768627941608429,-11.660029411315918,-1.6953988075256348,-7.236452579498291
430,107,-2.2350597381591797,-11.46253490447998,-2.1141443252563477,-9.287590026855469
990,107,-3.2444634437561035,-10.492488861083984,-3.935317277908325,-8.111533164978027
479,107,-2.962658643722534,-13.589487075805664,-2.898944854736328,-10.682988166809082
512,108,-1.5474133491516113,-10.135152816772461,-1.5988651514053345,-6.983035087585449
8215,108,-3.343874454498291,-6.383528232574463,-4.229775428771973,-5.265490531921387
4151,108,-1.626587986946106,-15.13542652130127,-2.4827208518981934,-12.628449440002441
67,108,-6.732629776000977,-14.765707969665527,-6.485910415649414,-13.123485565185547
77,108,-9.271564483642578,-11.310681343078613,-8.809654235839844,-11.104706764221191
588,108,-2.676830291748047,-5.06982946395874,-3.3044142723083496,-4.379617691040039
594,108,-2.669736862182617,-6.647706031799316,-3.589820146560669,-4.944255352020264
4200,108,-3.621680736541748,-12.780601501464844,-4.209630012512207,-10.087240219116211
659,108,-2.402623414993286,-5.453729629516602,-2.4734113216400146,-3.823157787322998
717,108,-4.8143792152404785,-11.731386184692383,-4.652965068817139,-10.123944282531738
246,108,-1.529024362564087,-12.450876235961914,-2.4373440742492676,-11.037610054016113
6398,108,-3.727182626724243,-7.859515190124512,-4.252964496612549,-7.521302223205566
271,108,-2.5679032802581787,-13.46939468383789,-3.8950212001800537,-11.24484634399414
275,108,-1.9394598007202148,-7.358018398284912,-2.828544855117798,-5.213093280792236
285,108,-2.5616848468780518,-12.574419021606445,-2.485724925994873,-8.483539581298828
287,108,-6.005469799041748,-10.945866584777832,-7.158135890960693,-9.817380905151367
309,108,-2.6280505657196045,-10.533539772033691,-3.6871938705444336,-8.37614631652832
311,108,-5.887052059173584,-16.820087432861328,-7.09039306640625,-13.71823787689209
312,108,-6.319752216339111,-16.51009178161621,-7.6565470695495605,-15.597399711608887
320,108,-2.624197244644165,-12.260220527648926,-3.6873772144317627,-10.398760795593262
322,108,-4.131397724151611,-5.134981632232666,-4.606085300445557,-5.355480670928955
323,108,-3.26448655128479,-9.98541259765625,-6.339138507843018,-5.959073543548584
359,108,-4.236209392547607,-14.59745979309082,-4.334262371063232,-9.898252487182617
367,108,-1.512166976928711,-6.810405731201172,-2.800036668777466,-5.337374210357666
417,108,-0.3437967598438263,-13.268016815185547,-1.0800042152404785,-8.474437713623047
430,108,-2.68862247467041,-11.673978805541992,-2.334730863571167,-9.667128562927246
990,108,-3.2424676418304443,-12.335275650024414,-3.7621312141418457,-9.0933837890625
479,108,-2.5073201656341553,-14.440446853637695,-2.2143619060516357,-11.591391563415527
512,109,-2.071373701095581,-11.02910041809082,-2.2582457065582275,-7.850346565246582
8215,109,-3.1298015117645264,-6.719548225402832,-3.891831636428833,-5.6532464027404785
4151,109,-1.2266322374343872,-16.549625396728516,-1.6962462663650513,-13.55465316772461
67,109,-8.208219528198242,-15.495734214782715,-8.00801944732666,-14.53066635131836
77,109,-8.371139526367188,-12.155622482299805,-7.876858234405518,-11.910282135009766
588,109,-3.123943328857422,-5.393730163574219,-3.439488649368286,-4.653369903564453
594,109,-2.456044912338257,-6.7915167808532715,-3.120049476623535,-5.012831211090088
4200,109,-3.5628609657287598,-13.302915573120117,-3.954817533493042,-9.823029518127441
659,109,-2.4804799556732178,-6.1099772453308105,-2.429623603820801,-4.533290863037109
717,109,-5.277188777923584,-10.647212982177734,-5.198691368103027,-8.85484504699707
246,109,-1.331394910812378,-11.762055397033691,-2.2254226207733154,-9.7890625
6398,109,-3.5798213481903076,-8.027532577514648,-4.018764495849609,-7.676126480102539
271,109,-3.122730255126953,-13.13202953338623,-4.282661437988281,-10.4364595413208
275,109,-2.082045316696167,-7.865468978881836,-2.722890615463257,-5.936911582946777
285,109,-3.0059924125671387,-12.964679718017578,-3.0294902324676514,-8.77342414855957
287,109,-4.920637607574463,-11.493708610534668,-6.575801372528076,-10.073169708251953
309,109,-2.516028642654419,-11.145150184631348,-3.547335147857666,-8.840620040893555
311,109,-6.127164840698242,-16.831995010375977,-7.232124328613281,-13.708507537841797
312,109,-6.576889514923096,-17.219038009643555,-8.066629409790039,-16.335569381713867
320,109,-2.956665277481079,-12.744650840759277,-4.173549175262451,-10.591094970703125
322,109,-4.167187213897705,-6.295329570770264,-4.634673595428467,-6.152655124664307
323,109,-1.3825442790985107,-11.540547370910645,-3.6781084537506104,-7.07827615737915
359,109,-3.7683300971984863,-15.329158782958984,-4.367822647094727,-11.23518180847168
367,109,-2.6862339973449707,-6.419891357421875,-3.956163167953491,-4.894565105438232
417,109,-0.3762003481388092,-12.89846420288086,-1.0774645805358887,-8.400012969970703
430,109,-2.2987959384918213,-11.624845504760742,-2.08036208152771,-9.59837532043457
990,109,-2.771747350692749,-11.25865650177002,-2.998894691467285,-7.859306335449219
479,109,-2.88265323638916,-14.644411087036133,-2.6281356811523438,-12.094083786010742
512,110,-1.9861739873886108,-10.146604537963867,-1.8915612697601318,-7.713047981262207
8215,110,-2.984349250793457,-6.346363544464111,-3.6535756587982178,-5.182421684265137
4151,110,-1.2676807641983032,-16.353403091430664,-1.579683780670166,-13.00209903717041
67,110,-6.63500452041626,-15.43319320678711,-6.683746337890625,-14.383546829223633
77,110,-8.444723129272461,-12.40427017211914,-7.988421440124512,-11.684057235717773
588,110,-3.2121288776397705,-5.686529636383057,-3.4758684635162354,-4.891584873199463
594,110,-2.456132411956787,-6.611622333526611,-3.293992757797241,-4.740501403808594
4200,110,-2.580547332763672,-10.314373970031738,-2.982646942138672,-6.785134315490723
659,110,-2.664388418197632,-6.429284572601318,-2.285761833190918,-4.874189376831055
717,110,-5.301764011383057,-10.79366683959961,-5.2126145362854,-8.947586059570312
246,110,-1.1552777290344238,-13.178316116333008,-1.7653231620788574,-11.017404556274414
6398,110,-3.4198687076568604,-8.293353080749512,-3.8063714504241943,-7.895909786224365
271,110,-2.264967679977417,-13.309585571289062,-3.4326555728912354,-10.639501571655273
275,110,-1.5425024032592773,-7.47724723815918,-2.285146951675415,-5.328089714050293
285,110,-2.301835536956787,-15.10319709777832,-2.527230739593506,-10.29379653930664
287,110,-4.855251312255859,-11.376243591308594,-6.321491718292236,-10.067254066467285
309,110,-2.8593437671661377,-11.169450759887695,-3.6949450969696045,-8.9947509765625
311,110,-6.504022121429443,-18.91350746154785,-7.347165584564209,-15.198583602905273
312,110,-6.331140041351318,-16.671037673950195,-8.044744491577148,-15.701727867126465
320,110,-3.0334579944610596,-12.681366920471191,-4.10676908493042,-10.560544967651367
322,110,-4.471981048583984,-5.868227481842041,-5.172524929046631,-5.506595134735107
323,110,-1.2756699323654175,-10.18861198425293,-3.4577763080596924,-6.293191909790039
359,110,-3.5912585258483887,-16.063858032226562,-4.392940998077393,-12.05834674835205
367,110,-1.8789727687835693,-6.73497200012207,-2.8790647983551025,-5.41327428817749
417,110,-0.3546125292778015,-13.26014232635498,-1.1849017143249512,-8.355123519897461
430,110,-2.134019613265991,-12.327258110046387,-1.8359423875808716,-10.498147010803223
990,110,-3.385437488555908,-11.48823356628418,-3.673720359802246,-8.457931518554688
479,110,-3.1602509021759033,-15.336691856384277,-2.7825236320495605,-12.078730583190918
512,111,-1.6896311044692993,-10.183403968811035,-1.7506710290908813,-7.400532245635986
8215,111,-2.772692918777466,-6.479526042938232,-3.695866584777832,-5.367152214050293
4151,111,-1.7335249185562134,-14.51030445098877,-2.59576678276062,-11.853965759277344
67,111,-7.511200904846191,-14.882123947143555,-6.923610687255859,-13.613578796386719
77,111,-8.208813667297363,-13.311403274536133,-7.976665019989014,-12.507858276367188
588,111,-3.1725268363952637,-5.137513160705566,-3.5603277683258057,-4.566366672515869
594,111,-2.5409398078918457,-5.653779029846191,-3.3932371139526367,-4.165189266204834
4200,111,-2.4530410766601562,-10.414413452148438,-3.124666929244995,-7.588503837585449
659,111,-2.9365789890289307,-6.048724174499512,-2.893932342529297,-5.178320407867432
717,111,-4.771861553192139,-10.354804039001465,-4.936188697814941,-8.589700698852539
246,111,-1.968646764755249,-12.031757354736328,-2.97879695892334,-10.286117553710938
6398,111,-3.4166228771209717,-8.113717079162598,-3.880493402481079,-7.690961837768555
271,111,-3.208933115005493,-12.433724403381348,-4.440037250518799,-10.15672492980957
275,111,-1.8460232019424438,-7.344461917877197,-2.601292133331299,-5.495182991027832
285,111,-1.4653584957122803,-13.696456909179688,-1.4793459177017212,-9.759029388427734
287,111,-5.424920082092285,-11.288466453552246,-6.813969612121582,-9.990753173828125
309,111,-2.8835527896881104,-11.26237964630127,-3.624969482421875,-9.138045310974121
311,111,-5.942943096160889,-17.686832427978516,-7.087789058685303,-14.70092487335205
312,111,-5.675293445587158,-16.551006317138672,-7.249141693115234,-15.70304012298584
320,111,-2.6134190559387207,-12.164067268371582,-3.577399253845215,-9.787839889526367
322,111,-4.070005416870117,-5.577898979187012,-4.916483402252197,-5.545083522796631
323,111,-1.0235432386398315,-10.098341941833496,-3.379938840866089,-5.937835693359375
359,111,-3.306380033493042,-15.02553653717041,-3.7732412815093994,-10.884718894958496
367,111,-2.0451979637145996,-6.844858169555664,-3.1965904235839844,-5.550543308258057
417,111,-0.7423384189605713,-11.07886791229248,-2.058471441268921,-7.015732288360596
430,111,-2.0010554790496826,-11.396228790283203,-1.8015846014022827,-9.426007270812988
990,111,-3.392720937728882,-11.21369743347168,-4.297391414642334,-8.112564086914062
479,111,-2.522669553756714,-14.31020736694336,-2.27253794670105,-11.649958610534668
512,112,-1.8960107564926147,-10.306302070617676,-1.8778858184814453,-7.623741149902344
8215,112,-2.9941930770874023,-7.26446533203125,-3.78198504447937,-5.914698123931885
4151,112,-2.054438352584839,-16.574689865112305,-2.5144383907318115,-13.507347106933594
67,112,-7.196740627288818,-14.321581840515137,-7.091631889343262,-13.183019638061523
77,112,-7.712344646453857,-11.821081161499023,-7.357029914855957,-11.21486759185791
588,112,-2.7716362476348877,-5.529163837432861,-2.795292615890503,-5.051491737365723
594,112,-2.6332192420959473,-6.624543190002441,-3.0653293132781982,-4.820700645446777
4200,112,-3.701978921890259,-9.644437789916992,-4.527557373046875,-7.020774841308594
659,112,-2.674196481704712,-6.2611613273620605,-2.5144364833831787,-5.205002784729004
717,112,-4.912895202636719,-11.951385498046875,-4.7418060302734375,-10.142582893371582
246,112,-1.775718092918396,-12.51386547088623,-2.3955905437469482,-10.745396614074707
6398,112,-3.163743495941162,-7.780256748199463,-3.594041585922241,-7.451889991760254
271,112,-2.7731454372406006,-13.190224647521973,-3.8849923610687256,-11.006208419799805
275,112,-2.01877760887146,-7.982666969299316,-2.819763660430908,-5.8853631019592285
285,112,-1.456578016281128,-12.210820198059082,-1.649235486984253,-8.745412826538086
287,112,-6.305542945861816,-10.761542320251465,-7.412164211273193,-9.49169635772705
309,112,-2.902219533920288,-11.059528350830078,-3.681988477706909,-9.146618843078613
311,112,-6.525606155395508,-17.62489891052246,-7.167243003845215,-14.191390991210938
312,112,-6.457950115203857,-15.350979804992676,-7.996488571166992,-14.615389823913574
320,112,-2.496546506881714,-12.903157234191895,-3.783220052719116,-11.249486923217773
322,112,-4.33319616317749,-4.8673529624938965,-4.953744888305664,-4.501927852630615
323,112,-1.9879611730575562,-10.530165672302246,-4.037690162658691,-6.752986907958984
359,112,-4.251528739929199,-15.1802339553833,-5.035915374755859,-11.06167221069336
367,112,-1.6384356021881104,-6.204250812530518,-2.844980478286743,-4.516091346740723
417,112,-1.0543467998504639,-11.602310180664062,-2.0889923572540283,-8.056282043457031
430,112,-2.731069326400757,-11.616669654846191,-2.363250732421875,-9.691733360290527
990,112,-3.072118043899536,-10.510964393615723,-3.4924871921539307,-7.581271648406982
479,112,-2.5680017471313477,-14.332109451293945,-2.0961320400238037,-11.664130210876465
512,113,-1.9836949110031128,-9.428401947021484,-1.8285105228424072,-6.638004779815674
8215,113,-2.691460132598877,-6.457311630249023,-3.6067955493927,-5.274468898773193
4151,113,-1.1794683933258057,-16.278690338134766,-1.9969760179519653,-12.937679290771484
67,113,-7.660555362701416,-14.150146484375,-7.3662333488464355,-12.871854782104492
77,113,-7.804262638092041,-11.00269603729248,-7.83621072769165,-10.541645050048828
588,113,-2.7125322818756104,-5.325308799743652,-3.2652177810668945,-4.802603721618652
594,113,-2.5877270698547363,-6.61711311340332,-3.0822808742523193,-4.7882609367370605
4200,113,-3.1600875854492188,-11.91142749786377,-3.1004467010498047,-8.556732177734375
659,113,-2.4080710411071777,-6.5172624588012695,-2.133591651916504,-5.497622013092041
717,113,-5.20170259475708,-10.690433502197266,-5.054807186126709,-8.69894790649414
246,113,-1.9247671365737915,-12.03058910369873,-2.865786075592041,-10.36538314819336
6398,113,-2.9969770908355713,-7.842689514160156,-3.5796926021575928,-7.56178617477417
271,113,-2.6982312202453613,-12.551078796386719,-4.280905723571777,-10.128521919250488
275,113,-2.042285680770874,-7.463716983795166,-2.8294365406036377,-5.378433704376221
285,113,-1.8085845708847046,-12.95567798614502,-1.945461630821228,-8.559032440185547
287,113,-7.075904846191406,-10.963936805725098,-8.389532089233398,-9.762520790100098
309,113,-3.0375661849975586,-10.388672828674316,-4.017089366912842,-8.823866844177246
311,113,-6.711179256439209,-18.27778434753418,-7.406120300292969,-14.764999389648438
312,113,-6.263553142547607,-15.518054008483887,-7.76209020614624,-14.678407669067383
320,113,-3.103245496749878,-12.888388633728027,-4.017279148101807,-10.475303649902344
322,113,-3.814016580581665,-6.412894248962402,-4.567356109619141,-6.110029697418213
323,113,-1.441261887550354,-9.977935791015625,-3.711700916290283,-6.424360275268555
359,113,-4.2214484214782715,-15.91501522064209,-4.728540420532227,-11.89147663116455
367,113,-2.3524389266967773,-6.961481094360352,-3.629948616027832,-5.936946392059326
417,113,-0.8963702321052551,-11.23104190826416,-2.0290613174438477,-7.358016014099121
430,113,-2.437701463699341,-11.56709098815918,-2.132028102874756,-9.711820602416992
990,113,-3.4405925273895264,-11.321516990661621,-3.7615761756896973,-8.165825843811035
479,113,-2.3063032627105713,-14.383559226989746,-2.2252817153930664,-12.017343521118164
512,114,-1.6615166664123535,-8.710987091064453,-2.04266357421875,-5.956859588623047
8215,114,-2.794372797012329,-6.620015621185303,-3.6139748096466064,-5.352052688598633
4151,114,-2.1977427005767822,-15.445979118347168,-2.6973602771759033,-12.03607177734375
67,114,-7.277867317199707,-13.917572021484375,-6.937923431396484,-12.637784004211426
77,114,-8.031509399414062,-11.22210693359375,-7.469704627990723,-10.2022066116333
588,114,-2.546369791030884,-5.549630165100098,-2.975539445877075,-4.883481979370117
594,114,-2.320286750793457,-6.286227226257324,-2.944796085357666,-4.667794704437256
4200,114,-3.061652183532715,-10.598858833312988,-3.6787242889404297,-7.656529426574707
659,114,-2.0059587955474854,-6.455236434936523,-1.792149305343628,-5.485225677490234
717,114,-4.988930702209473,-11.02922248840332,-5.199067115783691,-9.44494342803955
246,114,-1.5366865396499634,-13.243696212768555,-2.352325916290283,-11.644468307495117
6398,114,-3.301300048828125,-7.851438045501709,-3.6978118419647217,-7.558813095092773
271,114,-3.1750895977020264,-12.42025375366211,-4.606256484985352,-10.323626518249512
275,114,-1.9734736680984497,-7.331068992614746,-2.9238393306732178,-5.398098468780518
285,114,-3.016986608505249,-12.25806713104248,-3.370901346206665,-8.114809036254883
287,114,-6.360500335693359,-11.509374618530273,-7.767914772033691,-10.00441837310791
309,114,-3.203127861022949,-9.881131172180176,-4.205368995666504,-8.35422134399414
311,114,-6.540562629699707,-16.699310302734375,-7.385871410369873,-13.629587173461914
312,114,-6.09707498550415,-15.650052070617676,-7.527525901794434,-14.6681547164917
320,114,-3.3668529987335205,-13.040445327758789,-4.241450786590576,-10.630803108215332
322,114,-3.574320077896118,-6.073698997497559,-4.697134494781494,-6.022350788116455
323,114,-1.3576046228408813,-9.485705375671387,-3.8666799068450928,-5.829598426818848
359,114,-3.9593870639801025,-14.237497329711914,-4.614553928375244,-9.91059398651123
367,114,-2.2147216796875,-6.56858491897583,-3.509605646133423,-5.2729172706604
417,114,-0.4775657057762146,-11.202455520629883,-1.4438549280166626,-7.399096965789795
430,114,-2.108569860458374,-12.48192310333252,-1.9873871803283691,-10.520536422729492
990,114,-3.1235477924346924,-9.306427955627441,-4.230182647705078,-6.166393756866455
479,114,-3.2613396644592285,-13.239885330200195,-2.9383976459503174,-10.555646896362305
512,115,-1.453436255455017,-9.241345405578613,-1.6851738691329956,-6.534088611602783
8215,115,-3.064807176589966,-6.250296592712402,-3.933143138885498,-5.114812850952148
4151,115,-0.9665072560310364,-15.892205238342285,-1.7586535215377808,-12.939484596252441
67,115,-7.569180011749268,-15.799835205078125,-7.46073579788208,-14.548641204833984
77,115,-7.607593059539795,-11.59719181060791,-7.131880760192871,-10.69660758972168
588,115,-2.8661067485809326,-5.464432239532471,-3.0302038192749023,-4.902976036071777
594,115,-2.8269641399383545,-5.947561740875244,-3.2559545040130615,-4.4707417488098145
4200,115,-3.8360214233398438,-10.955815315246582,-4.28466272354126,-7.879726886749268
659,115,-2.6950900554656982,-5.9301581382751465,-2.572737455368042,-4.806878089904785
717,115,-4.77140998840332,-11.506213188171387,-5.0795817375183105,-9.484848022460938
246,115,-1.346466302871704,-13.135107040405273,-2.0202229022979736,-11.49300765991211
6398,115,-3.2013585567474365,-7.721292972564697,-3.6904749870300293,-7.401044845581055
271,115,-2.7875444889068604,-12.713433265686035,-4.227019786834717,-10.305411338806152
275,115,-2.080876588821411,-7.558045387268066,-2.9598376750946045,-5.70945930480957
285,115,-0.8476945161819458,-13.209843635559082,-0.9497953057289124,-8.79919147491455
287,115,-4.412659645080566,-11.779187202453613,-5.862773418426514,-10.444165229797363
309,115,-2.056309938430786,-10.462372779846191,-3.0580596923828125,-8.510637283325195
311,115,-6.640231609344482,-18.413129806518555,-7.298765659332275,-14.96788215637207
312,115,-5.242118835449219,-16.765453338623047,-6.784722805023193,-15.6608247756958
320,115,-3.078171968460083,-11.632901191711426,-4.324036121368408,-10.060894966125488
322,115,-3.9226808547973633,-5.2041425704956055,-4.665009498596191,-5.280258655548096
323,115,-1.1534777879714966,-11.165051460266113,-2.7904489040374756,-6.9538798332214355
359,115,-4.455104351043701,-15.640857696533203,-4.989748954772949,-11.397404670715332
367,115,-2.3227386474609375,-6.574609279632568,-3.606912136077881,-5.160239219665527
417,115,-0.7533047795295715,-10.906786918640137,-1.5772353410720825,-6.997434616088867
430,115,-2.6051580905914307,-11.40438461303711,-2.236452579498291,-9.681159973144531
990,115,-2.1145570278167725,-9.829900741577148,-2.552689552307129,-6.88663911819458
479,115,-2.2263925075531006,-14.644217491149902,-2.1619110107421875,-11.177740097045898
